LOAD_ZONE,TIMEPOINT,zone_demand_mw
AZ_SE,352788,4037.19
AZ_SE,352792,4052.3
AZ_SE,352796,4381.14
AZ_SE,352800,4011.42
AZ_SE,352804,4692.96
AZ_SE,352808,4880.35
AZ_SE,352812,3888.93
AZ_SE,352816,3857.78
AZ_SE,352820,4020.39
AZ_SE,352824,3700.3
AZ_SE,352828,4741.85
AZ_SE,352832,4774.46
AZ_SE,352836,3934.51
AZ_SE,352840,3736.94
AZ_SE,352844,4122.72
AZ_SE,352848,3874.33
AZ_SE,352852,4961.13
AZ_SE,352856,4847.41
AZ_SE,352860,4042.85
AZ_SE,352864,4276.42
AZ_SE,352868,4544.89
AZ_SE,352872,4298.61
AZ_SE,352876,5163.69
AZ_SE,352880,4975.4
AZ_SE,352884,4138.3
AZ_SE,352888,4220.87
AZ_SE,352892,4413.93
AZ_SE,352896,4082.59
AZ_SE,352900,5109.29
AZ_SE,352904,4990.48
AZ_SE,352908,4092.92
AZ_SE,352912,4243.88
AZ_SE,352916,4479.61
AZ_SE,352920,4028.62
AZ_SE,352924,4947.42
AZ_SE,352928,4950.35
AZ_SE,352932,4155.72
AZ_SE,352936,4281.32
AZ_SE,352940,4474.31
AZ_SE,352944,4025.92
AZ_SE,352948,4899.4
AZ_SE,352952,4951.48
AZ_SE,352956,4178.91
AZ_SE,352960,4297.02
AZ_SE,352964,4537.27
AZ_SE,352968,4138.66
AZ_SE,352972,4780.49
AZ_SE,352976,4935.74
AZ_SE,352980,3997.62
AZ_SE,352984,3985.82
AZ_SE,352988,4381.82
AZ_SE,352992,4051.64
AZ_SE,352996,4899.61
AZ_SE,353000,4778.75
AZ_SE,353004,3868.54
AZ_SE,353008,3813.58
AZ_SE,353012,4386.01
AZ_SE,353016,4269.4
AZ_SE,353020,5137.69
AZ_SE,353024,4970.08
AZ_SE,353028,4099.82
AZ_SE,353032,4269.64
AZ_SE,353036,4558.94
AZ_SE,353040,4077.15
AZ_SE,353044,4928.91
AZ_SE,353048,4876.33
AZ_SE,353052,4143.79
AZ_SE,353056,4150.72
AZ_SE,353060,4588.26
AZ_SE,353064,4208.47
AZ_SE,353068,5053.46
AZ_SE,353072,4925.89
AZ_SE,353076,4009.61
AZ_SE,353080,4115.38
AZ_SE,353084,4754.42
AZ_SE,353088,4621.91
AZ_SE,353092,5241.87
AZ_SE,353096,5023.51
AZ_SE,353100,3969.37
AZ_SE,353104,4123.96
AZ_SE,353108,5029.94
AZ_SE,353112,4657.73
AZ_SE,353116,5199.45
AZ_SE,353120,5019.15
AZ_SE,353124,4071.66
AZ_SE,353128,4269.35
AZ_SE,353132,5090.2
AZ_SE,353136,4509.31
AZ_SE,353140,5077.95
AZ_SE,353144,4972.27
AZ_SE,353148,3917.33
AZ_SE,353152,4006.32
AZ_SE,353156,4523.49
AZ_SE,353160,4102.75
AZ_SE,353164,5001.55
AZ_SE,353168,5004.1
AZ_SE,353172,3929.3
AZ_SE,353176,3811.51
AZ_SE,353180,4364.61
AZ_SE,353184,4079.02
AZ_SE,353188,4910.51
AZ_SE,353192,4907.49
AZ_SE,353196,4041.47
AZ_SE,353200,4271.08
AZ_SE,353204,4810.69
AZ_SE,353208,4512.01
AZ_SE,353212,5296.64
AZ_SE,353216,4987.81
AZ_SE,353220,4093.85
AZ_SE,353224,4231.56
AZ_SE,353228,4597.19
AZ_SE,353232,4385.64
AZ_SE,353236,5158.42
AZ_SE,353240,4949.32
AZ_SE,353244,4063.04
AZ_SE,353248,4047.87
AZ_SE,353252,4553.77
AZ_SE,353256,4586.53
AZ_SE,353260,5234.98
AZ_SE,353264,4955.02
AZ_SE,353268,4050.3
AZ_SE,353272,4221.66
AZ_SE,353276,4802.63
AZ_SE,353280,4693.73
AZ_SE,353284,5399.61
AZ_SE,353288,5064.96
AZ_SE,353292,4182.41
AZ_SE,353296,4269.77
AZ_SE,353300,5020.86
AZ_SE,353304,4626.71
AZ_SE,353308,5394.59
AZ_SE,353312,5130.05
AZ_SE,353316,4129.07
AZ_SE,353320,4069.82
AZ_SE,353324,4759.82
AZ_SE,353328,4522.57
AZ_SE,353332,5283.38
AZ_SE,353336,5033.82
AZ_SE,353340,3907.11
AZ_SE,353344,3801.28
AZ_SE,353348,4392.34
AZ_SE,353352,4000.47
AZ_SE,353356,5065.17
AZ_SE,353360,4872.14
AZ_SE,353364,4100.01
AZ_SE,353368,4100.42
AZ_SE,353372,4567.19
AZ_SE,353376,4333.63
AZ_SE,353380,5133.01
AZ_SE,353384,4897.0
AZ_SE,353388,4130.36
AZ_SE,353392,4073.47
AZ_SE,353396,4667.11
AZ_SE,353400,4532.88
AZ_SE,353404,5208.5
AZ_SE,353408,4991.07
AZ_SE,353412,4068.07
AZ_SE,353416,4172.11
AZ_SE,353420,4839.78
AZ_SE,353424,4764.88
AZ_SE,353428,5333.11
AZ_SE,353432,5032.22
AZ_SE,353436,4120.09
AZ_SE,353440,4208.8
AZ_SE,353444,4569.86
AZ_SE,353448,4158.03
AZ_SE,353452,4929.93
AZ_SE,353456,4912.69
AZ_SE,353460,4005.18
AZ_SE,353464,4109.24
AZ_SE,353468,4385.68
AZ_SE,353472,3929.89
AZ_SE,353476,4881.34
AZ_SE,353480,4918.61
AZ_SE,353484,3933.07
AZ_SE,353488,3891.05
AZ_SE,353492,4460.64
AZ_SE,353496,4298.32
AZ_SE,353500,5100.72
AZ_SE,353504,5014.53
AZ_SE,353508,3956.85
AZ_SE,353512,3897.72
AZ_SE,353516,4952.39
AZ_SE,353520,4849.82
AZ_SE,353524,5524.97
AZ_SE,353528,5198.77
AZ_SE,353532,4148.25
AZ_SE,353536,4400.87
AZ_SE,353540,5527.41
AZ_SE,353544,5589.78
AZ_SE,353548,5966.54
AZ_SE,353552,5331.39
AZ_SE,353556,4200.75
AZ_SE,353560,4392.52
AZ_SE,353564,5531.83
AZ_SE,353568,5513.34
AZ_SE,353572,5969.54
AZ_SE,353576,5293.74
AZ_SE,353580,4227.97
AZ_SE,353584,4396.64
AZ_SE,353588,5247.86
AZ_SE,353592,5264.76
AZ_SE,353596,5844.37
AZ_SE,353600,5237.82
AZ_SE,353604,4213.37
AZ_SE,353608,4473.71
AZ_SE,353612,5337.23
AZ_SE,353616,5144.58
AZ_SE,353620,5659.35
AZ_SE,353624,5253.01
AZ_SE,353628,4175.82
AZ_SE,353632,4426.99
AZ_SE,353636,5147.94
AZ_SE,353640,4854.2
AZ_SE,353644,5473.16
AZ_SE,353648,5143.73
AZ_SE,353652,4034.94
AZ_SE,353656,3991.7
AZ_SE,353660,4870.25
AZ_SE,353664,4691.34
AZ_SE,353668,5309.83
AZ_SE,353672,5130.35
AZ_SE,353676,3948.6
AZ_SE,353680,3826.61
AZ_SE,353684,4910.78
AZ_SE,353688,4899.8
AZ_SE,353692,5457.19
AZ_SE,353696,5130.31
AZ_SE,353700,4105.23
AZ_SE,353704,4317.62
AZ_SE,353708,5323.12
AZ_SE,353712,5345.24
AZ_SE,353716,5873.68
AZ_SE,353720,5257.54
AZ_SE,353724,4201.7
AZ_SE,353728,4399.77
AZ_SE,353732,5353.46
AZ_SE,353736,5308.91
AZ_SE,353740,5850.59
AZ_SE,353744,5231.78
AZ_SE,353748,4155.24
AZ_SE,353752,4359.7
AZ_SE,353756,5452.69
AZ_SE,353760,5559.45
AZ_SE,353764,6023.04
AZ_SE,353768,5276.55
AZ_SE,353772,4168.83
AZ_SE,353776,4501.32
AZ_SE,353780,5865.29
AZ_SE,353784,5819.36
AZ_SE,353788,5872.09
AZ_SE,353792,4918.89
AZ_SE,353796,3813.8
AZ_SE,353800,4202.3
AZ_SE,353804,5610.21
AZ_SE,353808,5684.5
AZ_SE,353812,5934.99
AZ_SE,353816,5317.1
AZ_SE,353820,4028.27
AZ_SE,353824,4139.4
AZ_SE,353828,5738.95
AZ_SE,353832,5568.85
AZ_SE,353836,6113.18
AZ_SE,353840,5500.03
AZ_SE,353844,4121.56
AZ_SE,353848,4229.09
AZ_SE,353852,5805.67
AZ_SE,353856,5804.53
AZ_SE,353860,6234.1
AZ_SE,353864,5432.96
AZ_SE,353868,4313.7
AZ_SE,353872,4605.04
AZ_SE,353876,5876.32
AZ_SE,353880,5818.0
AZ_SE,353884,6348.74
AZ_SE,353888,5609.8
AZ_SE,353892,4445.38
AZ_SE,353896,4803.26
AZ_SE,353900,6117.72
AZ_SE,353904,6149.79
AZ_SE,353908,6327.87
AZ_SE,353912,5750.46
AZ_SE,353916,4574.77
AZ_SE,353920,5053.51
AZ_SE,353924,6245.25
AZ_SE,353928,5652.11
AZ_SE,353932,6235.26
AZ_SE,353936,5540.38
AZ_SE,353940,4407.87
AZ_SE,353944,4824.41
AZ_SE,353948,6323.64
AZ_SE,353952,6336.04
AZ_SE,353956,6726.16
AZ_SE,353960,5697.51
AZ_SE,353964,4497.52
AZ_SE,353968,4964.14
AZ_SE,353972,6500.77
AZ_SE,353976,6349.0
AZ_SE,353980,6664.05
AZ_SE,353984,5816.35
AZ_SE,353988,4389.95
AZ_SE,353992,4593.75
AZ_SE,353996,6229.75
AZ_SE,354000,6200.03
AZ_SE,354004,6529.84
AZ_SE,354008,5747.01
AZ_SE,354012,4367.27
AZ_SE,354016,4585.94
AZ_SE,354020,6291.08
AZ_SE,354024,6060.27
AZ_SE,354028,6422.37
AZ_SE,354032,5613.47
AZ_SE,354036,4467.4
AZ_SE,354040,4795.14
AZ_SE,354044,5506.89
AZ_SE,354048,5138.89
AZ_SE,354052,5747.72
AZ_SE,354056,5169.19
AZ_SE,354060,4177.05
AZ_SE,354064,4390.05
AZ_SE,354068,5379.04
AZ_SE,354072,5469.42
AZ_SE,354076,6100.94
AZ_SE,354080,5365.64
AZ_SE,354084,4287.47
AZ_SE,354088,4521.14
AZ_SE,354092,5884.47
AZ_SE,354096,6301.98
AZ_SE,354100,6598.67
AZ_SE,354104,5672.3
AZ_SE,354108,4450.58
AZ_SE,354112,4926.19
AZ_SE,354116,6478.02
AZ_SE,354120,6498.29
AZ_SE,354124,6708.86
AZ_SE,354128,5742.98
AZ_SE,354132,4491.13
AZ_SE,354136,5002.35
AZ_SE,354140,6353.31
AZ_SE,354144,6072.66
AZ_SE,354148,6347.59
AZ_SE,354152,5615.23
AZ_SE,354156,4327.52
AZ_SE,354160,4442.44
AZ_SE,354164,5640.33
AZ_SE,354168,5404.98
AZ_SE,354172,5833.2
AZ_SE,354176,5388.56
AZ_SE,354180,4126.62
AZ_SE,354184,4056.39
AZ_SE,354188,5063.35
AZ_SE,354192,5155.6
AZ_SE,354196,5507.72
AZ_SE,354200,5139.44
AZ_SE,354204,4013.68
AZ_SE,354208,3923.92
AZ_SE,354212,5174.09
AZ_SE,354216,5196.59
AZ_SE,354220,5894.07
AZ_SE,354224,5253.81
AZ_SE,354228,4194.21
AZ_SE,354232,4312.12
AZ_SE,354236,5587.07
AZ_SE,354240,5725.18
AZ_SE,354244,6186.27
AZ_SE,354248,5414.99
AZ_SE,354252,4298.45
AZ_SE,354256,4422.05
AZ_SE,354260,5970.01
AZ_SE,354264,6231.15
AZ_SE,354268,6628.54
AZ_SE,354272,5682.04
AZ_SE,354276,4425.14
AZ_SE,354280,4747.7
AZ_SE,354284,6583.77
AZ_SE,354288,6895.71
AZ_SE,354292,7082.63
AZ_SE,354296,5983.97
AZ_SE,354300,4786.87
AZ_SE,354304,5392.14
AZ_SE,354308,7169.97
AZ_SE,354312,6395.16
AZ_SE,354316,6811.69
AZ_SE,354320,6122.37
AZ_SE,354324,4664.64
AZ_SE,354328,5006.56
AZ_SE,354332,6945.5
AZ_SE,354336,6781.74
AZ_SE,354340,6962.92
AZ_SE,354344,6312.23
AZ_SE,354348,4690.4
AZ_SE,354352,4921.87
AZ_SE,354356,6854.65
AZ_SE,354360,6878.75
AZ_SE,354364,7242.74
AZ_SE,354368,6328.99
AZ_SE,354372,4955.65
AZ_SE,354376,5415.6
AZ_SE,354380,6994.61
AZ_SE,354384,6881.07
AZ_SE,354388,7272.87
AZ_SE,354392,6422.78
AZ_SE,354396,5063.06
AZ_SE,354400,5390.29
AZ_SE,354404,6925.82
AZ_SE,354408,5971.31
AZ_SE,354412,6491.11
AZ_SE,354416,6021.12
AZ_SE,354420,4900.4
AZ_SE,354424,5308.79
AZ_SE,354428,6908.24
AZ_SE,354432,6403.0
AZ_SE,354436,6590.86
AZ_SE,354440,6000.74
AZ_SE,354444,4767.26
AZ_SE,354448,5329.98
AZ_SE,354452,6924.72
AZ_SE,354456,6781.96
AZ_SE,354460,7175.16
AZ_SE,354464,6154.57
AZ_SE,354468,4779.77
AZ_SE,354472,5367.22
AZ_SE,354476,6985.79
AZ_SE,354480,6838.24
AZ_SE,354484,6960.16
AZ_SE,354488,6011.35
AZ_SE,354492,4506.9
AZ_SE,354496,4718.21
AZ_SE,354500,6353.34
AZ_SE,354504,6277.42
AZ_SE,354508,6631.99
AZ_SE,354512,5831.11
AZ_SE,354516,4380.57
AZ_SE,354520,4475.04
AZ_SE,354524,6185.98
AZ_SE,354528,6253.67
AZ_SE,354532,6612.7
AZ_SE,354536,5774.82
AZ_SE,354540,4448.14
AZ_SE,354544,4920.6
AZ_SE,354548,6706.31
AZ_SE,354552,6784.81
AZ_SE,354556,7063.24
AZ_SE,354560,6055.18
AZ_SE,354564,4609.44
AZ_SE,354568,4984.08
AZ_SE,354572,6804.47
AZ_SE,354576,6900.53
AZ_SE,354580,7357.69
AZ_SE,354584,6428.44
AZ_SE,354588,4980.53
AZ_SE,354592,5514.08
AZ_SE,354596,7273.89
AZ_SE,354600,7177.2
AZ_SE,354604,7268.77
AZ_SE,354608,6061.25
AZ_SE,354612,4653.37
AZ_SE,354616,5114.77
AZ_SE,354620,6734.92
AZ_SE,354624,6543.97
AZ_SE,354628,6866.02
AZ_SE,354632,5939.02
AZ_SE,354636,4634.5
AZ_SE,354640,5171.75
AZ_SE,354644,6578.41
AZ_SE,354648,6466.86
AZ_SE,354652,6739.5
AZ_SE,354656,5919.29
AZ_SE,354660,4487.32
AZ_SE,354664,4719.67
AZ_SE,354668,6441.99
AZ_SE,354672,6494.9
AZ_SE,354676,6777.7
AZ_SE,354680,6016.72
AZ_SE,354684,4516.38
AZ_SE,354688,4665.84
AZ_SE,354692,6565.84
AZ_SE,354696,6757.93
AZ_SE,354700,7138.23
AZ_SE,354704,6210.4
AZ_SE,354708,4795.18
AZ_SE,354712,5415.33
AZ_SE,354716,7283.57
AZ_SE,354720,7273.56
AZ_SE,354724,7521.25
AZ_SE,354728,6379.38
AZ_SE,354732,4950.69
AZ_SE,354736,5553.85
AZ_SE,354740,7208.64
AZ_SE,354744,7212.1
AZ_SE,354748,7402.35
AZ_SE,354752,6303.62
AZ_SE,354756,4993.29
AZ_SE,354760,5606.81
AZ_SE,354764,7207.69
AZ_SE,354768,7120.41
AZ_SE,354772,6877.08
AZ_SE,354776,6093.99
AZ_SE,354780,4846.74
AZ_SE,354784,5182.62
AZ_SE,354788,6565.72
AZ_SE,354792,6313.05
AZ_SE,354796,6977.16
AZ_SE,354800,6231.4
AZ_SE,354804,5010.28
AZ_SE,354808,5445.3
AZ_SE,354812,7072.26
AZ_SE,354816,6751.46
AZ_SE,354820,7059.99
AZ_SE,354824,6456.87
AZ_SE,354828,5070.23
AZ_SE,354832,5253.56
AZ_SE,354836,7098.03
AZ_SE,354840,6649.85
AZ_SE,354844,7068.29
AZ_SE,354848,6697.1
AZ_SE,354852,5083.85
AZ_SE,354856,5299.13
AZ_SE,354860,7083.64
AZ_SE,354864,6765.78
AZ_SE,354868,6869.37
AZ_SE,354872,6199.84
AZ_SE,354876,4947.02
AZ_SE,354880,5493.64
AZ_SE,354884,7141.64
AZ_SE,354888,6671.48
AZ_SE,354892,6702.04
AZ_SE,354896,6086.19
AZ_SE,354900,4909.47
AZ_SE,354904,5430.16
AZ_SE,354908,6905.78
AZ_SE,354912,6902.42
AZ_SE,354916,7089.88
AZ_SE,354920,6235.26
AZ_SE,354924,4979.23
AZ_SE,354928,5323.29
AZ_SE,354932,6919.74
AZ_SE,354936,6731.84
AZ_SE,354940,7138.21
AZ_SE,354944,6370.76
AZ_SE,354948,5037.12
AZ_SE,354952,5637.31
AZ_SE,354956,7283.39
AZ_SE,354960,7164.5
AZ_SE,354964,6937.36
AZ_SE,354968,6369.27
AZ_SE,354972,5109.55
AZ_SE,354976,5601.48
AZ_SE,354980,7163.38
AZ_SE,354984,6962.11
AZ_SE,354988,7119.16
AZ_SE,354992,6433.31
AZ_SE,354996,5006.93
AZ_SE,355000,5256.37
AZ_SE,355004,6972.0
AZ_SE,355008,6535.89
AZ_SE,355012,6708.05
AZ_SE,355016,6278.82
AZ_SE,355020,4933.47
AZ_SE,355024,4992.72
AZ_SE,355028,6567.72
AZ_SE,355032,6397.87
AZ_SE,355036,6732.98
AZ_SE,355040,6250.63
AZ_SE,355044,4959.17
AZ_SE,355048,5216.53
AZ_SE,355052,6875.05
AZ_SE,355056,6683.74
AZ_SE,355060,7020.04
AZ_SE,355064,6350.96
AZ_SE,355068,4988.42
AZ_SE,355072,5139.87
AZ_SE,355076,6887.32
AZ_SE,355080,6538.17
AZ_SE,355084,6624.58
AZ_SE,355088,5890.65
AZ_SE,355092,4617.8
AZ_SE,355096,4569.35
AZ_SE,355100,6006.69
AZ_SE,355104,6026.37
AZ_SE,355108,6223.09
AZ_SE,355112,5560.61
AZ_SE,355116,4469.57
AZ_SE,355120,4562.33
AZ_SE,355124,6118.15
AZ_SE,355128,6188.25
AZ_SE,355132,6392.42
AZ_SE,355136,5921.21
AZ_SE,355140,4727.77
AZ_SE,355144,5114.55
AZ_SE,355148,6341.49
AZ_SE,355152,5350.37
AZ_SE,355156,5719.15
AZ_SE,355160,5384.25
AZ_SE,355164,4144.93
AZ_SE,355168,4389.22
AZ_SE,355172,5964.1
AZ_SE,355176,6246.26
AZ_SE,355180,6434.83
AZ_SE,355184,5839.5
AZ_SE,355188,4471.63
AZ_SE,355192,4726.48
AZ_SE,355196,6406.13
AZ_SE,355200,6499.2
AZ_SE,355204,6724.57
AZ_SE,355208,6095.31
AZ_SE,355212,4771.6
AZ_SE,355216,5226.78
AZ_SE,355220,6671.0
AZ_SE,355224,7001.82
AZ_SE,355228,7069.19
AZ_SE,355232,6174.84
AZ_SE,355236,4771.58
AZ_SE,355240,5255.13
AZ_SE,355244,6901.65
AZ_SE,355248,7171.7
AZ_SE,355252,7197.98
AZ_SE,355256,6197.04
AZ_SE,355260,4926.18
AZ_SE,355264,5426.69
AZ_SE,355268,7033.17
AZ_SE,355272,7395.73
AZ_SE,355276,7427.45
AZ_SE,355280,6469.7
AZ_SE,355284,5146.26
AZ_SE,355288,5731.13
AZ_SE,355292,7466.94
AZ_SE,355296,7676.4
AZ_SE,355300,7474.57
AZ_SE,355304,6624.77
AZ_SE,355308,5272.21
AZ_SE,355312,5841.61
AZ_SE,355316,7442.2
AZ_SE,355320,7724.31
AZ_SE,355324,7625.14
AZ_SE,355328,6689.6
AZ_SE,355332,5242.39
AZ_SE,355336,5477.93
AZ_SE,355340,7191.24
AZ_SE,355344,7140.42
AZ_SE,355348,6948.94
AZ_SE,355352,6470.02
AZ_SE,355356,4968.41
AZ_SE,355360,5183.08
AZ_SE,355364,6804.3
AZ_SE,355368,7080.05
AZ_SE,355372,6813.63
AZ_SE,355376,6235.38
AZ_SE,355380,5002.1
AZ_SE,355384,5382.08
AZ_SE,355388,6836.62
AZ_SE,355392,7131.0
AZ_SE,355396,7152.01
AZ_SE,355400,6410.6
AZ_SE,355404,5096.81
AZ_SE,355408,5616.61
AZ_SE,355412,7448.23
AZ_SE,355416,6865.17
AZ_SE,355420,6732.67
AZ_SE,355424,6266.23
AZ_SE,355428,5023.18
AZ_SE,355432,5435.51
AZ_SE,355436,6999.63
AZ_SE,355440,7290.63
AZ_SE,355444,7100.56
AZ_SE,355448,6440.36
AZ_SE,355452,5196.41
AZ_SE,355456,5564.3
AZ_SE,355460,7196.64
AZ_SE,355464,7404.6
AZ_SE,355468,7450.53
AZ_SE,355472,6594.13
AZ_SE,355476,5153.32
AZ_SE,355480,5799.13
AZ_SE,355484,7711.6
AZ_SE,355488,7726.99
AZ_SE,355492,7538.46
AZ_SE,355496,6880.2
AZ_SE,355500,5521.56
AZ_SE,355504,5877.78
AZ_SE,355508,7202.54
AZ_SE,355512,7373.11
AZ_SE,355516,7356.65
AZ_SE,355520,6701.32
AZ_SE,355524,5350.12
AZ_SE,355528,5511.46
AZ_SE,355532,7226.4
AZ_SE,355536,7215.63
AZ_SE,355540,7341.16
AZ_SE,355544,6387.68
AZ_SE,355548,5161.54
AZ_SE,355552,5741.04
AZ_SE,355556,7542.99
AZ_SE,355560,7545.51
AZ_SE,355564,7720.34
AZ_SE,355568,6727.43
AZ_SE,355572,5554.64
AZ_SE,355576,5844.53
AZ_SE,355580,7306.52
AZ_SE,355584,7295.52
AZ_SE,355588,6986.74
AZ_SE,355592,5960.97
AZ_SE,355596,4966.7
AZ_SE,355600,5303.08
AZ_SE,355604,6630.49
AZ_SE,355608,6657.11
AZ_SE,355612,7009.1
AZ_SE,355616,6239.53
AZ_SE,355620,4913.83
AZ_SE,355624,4883.99
AZ_SE,355628,5524.8
AZ_SE,355632,5828.61
AZ_SE,355636,6264.2
AZ_SE,355640,5852.44
AZ_SE,355644,4529.46
AZ_SE,355648,4872.28
AZ_SE,355652,5660.03
AZ_SE,355656,5859.11
AZ_SE,355660,6127.26
AZ_SE,355664,5668.5
AZ_SE,355668,4531.99
AZ_SE,355672,4181.84
AZ_SE,355676,4966.97
AZ_SE,355680,5413.96
AZ_SE,355684,5919.97
AZ_SE,355688,5608.86
AZ_SE,355692,4403.43
AZ_SE,355696,4222.13
AZ_SE,355700,5109.98
AZ_SE,355704,5213.95
AZ_SE,355708,5938.61
AZ_SE,355712,5586.72
AZ_SE,355716,4465.75
AZ_SE,355720,4552.33
AZ_SE,355724,5681.02
AZ_SE,355728,5867.28
AZ_SE,355732,6258.0
AZ_SE,355736,5663.51
AZ_SE,355740,4646.02
AZ_SE,355744,4834.97
AZ_SE,355748,5969.66
AZ_SE,355752,6027.7
AZ_SE,355756,6351.6
AZ_SE,355760,5665.73
AZ_SE,355764,4613.09
AZ_SE,355768,4892.49
AZ_SE,355772,6170.08
AZ_SE,355776,6354.39
AZ_SE,355780,6573.71
AZ_SE,355784,5808.29
AZ_SE,355788,4661.98
AZ_SE,355792,5027.12
AZ_SE,355796,5963.54
AZ_SE,355800,5232.53
AZ_SE,355804,5808.47
AZ_SE,355808,5465.12
AZ_SE,355812,4531.52
AZ_SE,355816,4715.04
AZ_SE,355820,5723.37
AZ_SE,355824,5795.84
AZ_SE,355828,6091.12
AZ_SE,355832,5526.56
AZ_SE,355836,4356.31
AZ_SE,355840,4445.5
AZ_SE,355844,5854.25
AZ_SE,355848,6042.37
AZ_SE,355852,6147.58
AZ_SE,355856,5493.41
AZ_SE,355860,4286.94
AZ_SE,355864,4362.91
AZ_SE,355868,6165.85
AZ_SE,355872,6522.5
AZ_SE,355876,6628.97
AZ_SE,355880,5852.24
AZ_SE,355884,4794.79
AZ_SE,355888,5221.44
AZ_SE,355892,6802.68
AZ_SE,355896,6474.2
AZ_SE,355900,6788.78
AZ_SE,355904,6053.22
AZ_SE,355908,4980.18
AZ_SE,355912,5321.83
AZ_SE,355916,6966.12
AZ_SE,355920,7085.22
AZ_SE,355924,6625.38
AZ_SE,355928,5759.15
AZ_SE,355932,4627.47
AZ_SE,355936,4918.8
AZ_SE,355940,6451.79
AZ_SE,355944,6610.31
AZ_SE,355948,6502.06
AZ_SE,355952,5707.08
AZ_SE,355956,4697.35
AZ_SE,355960,5136.16
AZ_SE,355964,6778.07
AZ_SE,355968,6810.24
AZ_SE,355972,6772.59
AZ_SE,355976,5896.84
AZ_SE,355980,4830.0
AZ_SE,355984,5330.67
AZ_SE,355988,6796.46
AZ_SE,355992,6368.58
AZ_SE,355996,6385.59
AZ_SE,356000,5707.95
AZ_SE,356004,4545.56
AZ_SE,356008,4684.07
AZ_SE,356012,6263.92
AZ_SE,356016,5863.88
AZ_SE,356020,6166.48
AZ_SE,356024,5879.71
AZ_SE,356028,4648.34
AZ_SE,356032,4530.72
AZ_SE,356036,5820.0
AZ_SE,356040,5880.6
AZ_SE,356044,6302.27
AZ_SE,356048,5798.03
AZ_SE,356052,4648.64
AZ_SE,356056,5120.61
AZ_SE,356060,6370.21
AZ_SE,356064,5674.38
AZ_SE,356068,6089.01
AZ_SE,356072,5431.69
AZ_SE,356076,4518.34
AZ_SE,356080,4814.41
AZ_SE,356084,6021.47
AZ_SE,356088,6479.54
AZ_SE,356092,6306.48
AZ_SE,356096,5687.04
AZ_SE,356100,4670.68
AZ_SE,356104,4718.19
AZ_SE,356108,5398.83
AZ_SE,356112,5694.37
AZ_SE,356116,6203.44
AZ_SE,356120,5518.34
AZ_SE,356124,4517.56
AZ_SE,356128,4903.27
AZ_SE,356132,6319.83
AZ_SE,356136,6274.14
AZ_SE,356140,6347.69
AZ_SE,356144,5617.57
AZ_SE,356148,4553.19
AZ_SE,356152,4903.82
AZ_SE,356156,6475.5
AZ_SE,356160,6593.47
AZ_SE,356164,6474.08
AZ_SE,356168,5661.11
AZ_SE,356172,4427.65
AZ_SE,356176,4620.71
AZ_SE,356180,6473.38
AZ_SE,356184,6263.58
AZ_SE,356188,6276.6
AZ_SE,356192,5892.56
AZ_SE,356196,4516.65
AZ_SE,356200,4592.24
AZ_SE,356204,6280.0
AZ_SE,356208,6569.24
AZ_SE,356212,6676.53
AZ_SE,356216,5933.44
AZ_SE,356220,4797.61
AZ_SE,356224,5256.1
AZ_SE,356228,6830.16
AZ_SE,356232,6259.51
AZ_SE,356236,6366.82
AZ_SE,356240,5663.95
AZ_SE,356244,4674.0
AZ_SE,356248,4818.44
AZ_SE,356252,5708.68
AZ_SE,356256,6037.81
AZ_SE,356260,6459.04
AZ_SE,356264,5651.99
AZ_SE,356268,4679.08
AZ_SE,356272,5127.88
AZ_SE,356276,6669.6
AZ_SE,356280,6652.88
AZ_SE,356284,6549.18
AZ_SE,356288,5715.71
AZ_SE,356292,4745.66
AZ_SE,356296,5017.07
AZ_SE,356300,6198.15
AZ_SE,356304,5735.0
AZ_SE,356308,6083.6
AZ_SE,356312,5481.76
AZ_SE,356316,4577.93
AZ_SE,356320,4824.2
AZ_SE,356324,6258.3
AZ_SE,356328,6102.69
AZ_SE,356332,6193.46
AZ_SE,356336,5658.74
AZ_SE,356340,4451.51
AZ_SE,356344,4477.77
AZ_SE,356348,6103.69
AZ_SE,356352,6148.53
AZ_SE,356356,6091.67
AZ_SE,356360,5505.5
AZ_SE,356364,4245.68
AZ_SE,356368,4267.58
AZ_SE,356372,6030.02
AZ_SE,356376,6356.29
AZ_SE,356380,6342.85
AZ_SE,356384,5345.94
AZ_SE,356388,4272.14
AZ_SE,356392,4595.56
AZ_SE,356396,6216.09
AZ_SE,356400,6777.87
AZ_SE,356404,6569.62
AZ_SE,356408,5498.45
AZ_SE,356412,4432.41
AZ_SE,356416,4842.97
AZ_SE,356420,6374.44
AZ_SE,356424,6550.46
AZ_SE,356428,6644.81
AZ_SE,356432,5717.75
AZ_SE,356436,4627.03
AZ_SE,356440,5014.05
AZ_SE,356444,6470.24
AZ_SE,356448,6304.24
AZ_SE,356452,6473.95
AZ_SE,356456,5650.31
AZ_SE,356460,4620.05
AZ_SE,356464,5090.2
AZ_SE,356468,6651.74
AZ_SE,356472,6827.84
AZ_SE,356476,6834.81
AZ_SE,356480,5758.25
AZ_SE,356484,4619.56
AZ_SE,356488,5239.3
AZ_SE,356492,6762.48
AZ_SE,356496,6630.22
AZ_SE,356500,6457.55
AZ_SE,356504,5807.0
AZ_SE,356508,4597.9
