datetime,value
2050-01-10 16:00:00-08:00,0.0
2050-01-10 20:00:00-08:00,0.0
2050-01-11 00:00:00-08:00,0.0
2050-01-11 04:00:00-08:00,0.0
2050-01-11 08:00:00-08:00,0.0
2050-01-11 12:00:00-08:00,0.0
2050-01-11 16:00:00-08:00,0.0
2050-01-11 20:00:00-08:00,0.0
2050-01-12 00:00:00-08:00,0.0
2050-01-12 04:00:00-08:00,0.0
2050-01-12 08:00:00-08:00,0.0
2050-01-12 12:00:00-08:00,0.0
2050-01-12 16:00:00-08:00,0.0
2050-01-12 20:00:00-08:00,0.0
2050-01-13 00:00:00-08:00,0.0
2050-01-13 04:00:00-08:00,0.0
2050-01-13 08:00:00-08:00,0.0
2050-01-13 12:00:00-08:00,0.0
2050-01-13 16:00:00-08:00,0.0
2050-01-13 20:00:00-08:00,0.0
2050-01-14 00:00:00-08:00,0.0
2050-01-14 04:00:00-08:00,0.0
2050-01-14 08:00:00-08:00,0.0
2050-01-14 12:00:00-08:00,0.0
2050-01-14 16:00:00-08:00,0.0
2050-01-14 20:00:00-08:00,0.0
2050-01-15 00:00:00-08:00,0.0
2050-01-15 04:00:00-08:00,0.0
2050-01-15 08:00:00-08:00,0.0
2050-01-15 12:00:00-08:00,0.0
2050-01-15 16:00:00-08:00,0.0
2050-01-15 20:00:00-08:00,0.0
2050-01-16 00:00:00-08:00,0.0
2050-01-16 04:00:00-08:00,0.0
2050-01-16 08:00:00-08:00,0.0
2050-01-16 12:00:00-08:00,0.0
2050-01-16 16:00:00-08:00,0.0
2050-01-16 20:00:00-08:00,0.0
2050-01-17 00:00:00-08:00,0.0
2050-01-17 04:00:00-08:00,0.0
2050-01-17 08:00:00-08:00,0.0
2050-01-17 12:00:00-08:00,0.0
2050-01-17 16:00:00-08:00,0.0
2050-01-17 20:00:00-08:00,0.0
2050-01-18 00:00:00-08:00,0.0
2050-01-18 04:00:00-08:00,0.0
2050-01-18 08:00:00-08:00,0.0
2050-01-18 12:00:00-08:00,0.0
2050-01-18 16:00:00-08:00,0.0
2050-01-18 20:00:00-08:00,0.0
2050-01-19 00:00:00-08:00,0.0
2050-01-19 04:00:00-08:00,0.0
2050-01-19 08:00:00-08:00,0.0
2050-01-19 12:00:00-08:00,0.0
2050-01-19 16:00:00-08:00,0.0
2050-01-19 20:00:00-08:00,0.0
2050-01-20 00:00:00-08:00,0.0
2050-01-20 04:00:00-08:00,0.0
2050-01-20 08:00:00-08:00,0.0
2050-01-20 12:00:00-08:00,0.0
2050-01-20 16:00:00-08:00,0.0
2050-01-20 20:00:00-08:00,0.0
2050-01-21 00:00:00-08:00,0.0
2050-01-21 04:00:00-08:00,0.0
2050-01-21 08:00:00-08:00,0.0
2050-01-21 12:00:00-08:00,0.0
2050-01-21 16:00:00-08:00,0.0
2050-01-21 20:00:00-08:00,0.0
2050-01-22 00:00:00-08:00,0.0
2050-01-22 04:00:00-08:00,0.0
2050-01-22 08:00:00-08:00,0.0
2050-01-22 12:00:00-08:00,0.0
2050-01-22 16:00:00-08:00,0.0
2050-01-22 20:00:00-08:00,0.0
2050-01-23 00:00:00-08:00,0.0
2050-01-23 04:00:00-08:00,0.0
2050-01-23 08:00:00-08:00,0.0
2050-01-23 12:00:00-08:00,0.0
2050-01-23 16:00:00-08:00,0.0
2050-01-23 20:00:00-08:00,0.0
2050-01-24 00:00:00-08:00,0.0
2050-01-24 04:00:00-08:00,0.0
2050-01-24 08:00:00-08:00,0.0
2050-01-24 12:00:00-08:00,0.0
2050-01-24 16:00:00-08:00,0.0
2050-01-24 20:00:00-08:00,0.0
2050-01-25 00:00:00-08:00,0.0
2050-01-25 04:00:00-08:00,0.0
2050-01-25 08:00:00-08:00,0.0
2050-01-25 12:00:00-08:00,0.0
2050-01-25 16:00:00-08:00,0.0
2050-01-25 20:00:00-08:00,0.0
2050-01-26 00:00:00-08:00,0.0
2050-01-26 04:00:00-08:00,0.0
2050-01-26 08:00:00-08:00,0.0
2050-01-26 12:00:00-08:00,0.0
2050-01-26 16:00:00-08:00,0.0
2050-01-26 20:00:00-08:00,0.0
2050-01-27 00:00:00-08:00,0.0
2050-01-27 04:00:00-08:00,0.0
2050-01-27 08:00:00-08:00,0.0
2050-01-27 12:00:00-08:00,0.0
2050-01-27 16:00:00-08:00,0.0
2050-01-27 20:00:00-08:00,0.0
2050-01-28 00:00:00-08:00,0.0
2050-01-28 04:00:00-08:00,0.0
2050-01-28 08:00:00-08:00,0.0
2050-01-28 12:00:00-08:00,0.0
2050-01-28 16:00:00-08:00,0.0
2050-01-28 20:00:00-08:00,0.0
2050-01-29 00:00:00-08:00,0.0
2050-01-29 04:00:00-08:00,0.0
2050-01-29 08:00:00-08:00,0.0
2050-01-29 12:00:00-08:00,0.0
2050-01-29 16:00:00-08:00,0.0
2050-01-29 20:00:00-08:00,0.0
2050-01-30 00:00:00-08:00,0.0
2050-01-30 04:00:00-08:00,0.0
2050-01-30 08:00:00-08:00,0.0
2050-01-30 12:00:00-08:00,0.0
2050-01-30 16:00:00-08:00,0.0
2050-01-30 20:00:00-08:00,0.0
2050-01-31 00:00:00-08:00,0.0
2050-01-31 04:00:00-08:00,0.0
2050-01-31 08:00:00-08:00,0.0
2050-01-31 12:00:00-08:00,0.0
2050-01-31 16:00:00-08:00,0.0
2050-01-31 20:00:00-08:00,0.0
2050-02-01 00:00:00-08:00,0.0
2050-02-01 04:00:00-08:00,0.0
2050-02-01 08:00:00-08:00,0.0
2050-02-01 12:00:00-08:00,0.0
2050-02-01 16:00:00-08:00,0.0
2050-02-01 20:00:00-08:00,0.0
2050-02-02 00:00:00-08:00,0.0
2050-02-02 04:00:00-08:00,0.0
2050-02-02 08:00:00-08:00,0.0
2050-02-02 12:00:00-08:00,0.0
2050-02-02 16:00:00-08:00,0.0
2050-02-02 20:00:00-08:00,0.0
2050-02-03 00:00:00-08:00,0.0
2050-02-03 04:00:00-08:00,0.0
2050-02-03 08:00:00-08:00,0.0
2050-02-03 12:00:00-08:00,0.0
2050-02-03 16:00:00-08:00,0.0
2050-02-03 20:00:00-08:00,0.0
2050-02-04 00:00:00-08:00,0.0
2050-02-04 04:00:00-08:00,0.0
2050-02-04 08:00:00-08:00,0.0
2050-02-04 12:00:00-08:00,0.0
2050-02-04 16:00:00-08:00,0.0
2050-02-04 20:00:00-08:00,0.0
2050-02-05 00:00:00-08:00,0.0
2050-02-05 04:00:00-08:00,0.0
2050-02-05 08:00:00-08:00,0.0
2050-02-05 12:00:00-08:00,0.0
2050-02-05 16:00:00-08:00,0.0
2050-02-05 20:00:00-08:00,0.0
2050-02-06 00:00:00-08:00,0.0
2050-02-06 04:00:00-08:00,0.0
2050-02-06 08:00:00-08:00,0.0
2050-02-06 12:00:00-08:00,0.0
2050-02-06 16:00:00-08:00,0.0
2050-02-06 20:00:00-08:00,0.0
2050-02-07 00:00:00-08:00,0.0
2050-02-07 04:00:00-08:00,0.0
2050-02-07 08:00:00-08:00,0.0
2050-02-07 12:00:00-08:00,0.0
2050-02-07 16:00:00-08:00,0.0
2050-02-07 20:00:00-08:00,0.0
2050-02-08 00:00:00-08:00,0.0
2050-02-08 04:00:00-08:00,0.0
2050-02-08 08:00:00-08:00,0.0
2050-02-08 12:00:00-08:00,0.0
2050-02-08 16:00:00-08:00,0.0
2050-02-08 20:00:00-08:00,0.0
2050-02-09 00:00:00-08:00,0.0
2050-02-09 04:00:00-08:00,0.0
2050-02-09 08:00:00-08:00,0.0
2050-02-09 12:00:00-08:00,0.0
2050-02-09 16:00:00-08:00,0.0
2050-02-09 20:00:00-08:00,0.0
2050-02-10 00:00:00-08:00,0.0
2050-02-10 04:00:00-08:00,0.0
2050-02-10 08:00:00-08:00,0.0
2050-02-10 12:00:00-08:00,0.0
2050-02-10 16:00:00-08:00,0.0
2050-02-10 20:00:00-08:00,0.0
2050-02-11 00:00:00-08:00,0.0
2050-02-11 04:00:00-08:00,0.0
2050-02-11 08:00:00-08:00,0.0
2050-02-11 12:00:00-08:00,0.0
2050-02-11 16:00:00-08:00,0.0
2050-02-11 20:00:00-08:00,0.0
2050-02-12 00:00:00-08:00,0.0
2050-02-12 04:00:00-08:00,0.0
2050-02-12 08:00:00-08:00,0.0
2050-02-12 12:00:00-08:00,0.0
2050-02-12 16:00:00-08:00,0.0
2050-02-12 20:00:00-08:00,0.0
2050-02-13 00:00:00-08:00,0.0
2050-02-13 04:00:00-08:00,0.0
2050-02-13 08:00:00-08:00,0.0
2050-02-13 12:00:00-08:00,0.0
2050-02-13 16:00:00-08:00,0.0
2050-02-13 20:00:00-08:00,0.0
2050-02-14 00:00:00-08:00,0.0
2050-02-14 04:00:00-08:00,0.0
2050-02-14 08:00:00-08:00,0.0
2050-02-14 12:00:00-08:00,0.0
2050-02-14 16:00:00-08:00,0.0
2050-02-14 20:00:00-08:00,0.0
2050-02-15 00:00:00-08:00,0.0
2050-02-15 04:00:00-08:00,0.0
2050-02-15 08:00:00-08:00,0.0
2050-02-15 12:00:00-08:00,0.0
2050-02-15 16:00:00-08:00,0.0
2050-02-15 20:00:00-08:00,0.0
2050-02-16 00:00:00-08:00,0.0
2050-02-16 04:00:00-08:00,0.0
2050-02-16 08:00:00-08:00,0.0
2050-02-16 12:00:00-08:00,0.0
2050-02-16 16:00:00-08:00,0.0
2050-02-16 20:00:00-08:00,0.0
2050-02-17 00:00:00-08:00,0.0
2050-02-17 04:00:00-08:00,0.0
2050-02-17 08:00:00-08:00,0.0
2050-02-17 12:00:00-08:00,0.0
2050-02-17 16:00:00-08:00,0.0
2050-02-17 20:00:00-08:00,0.0
2050-02-18 00:00:00-08:00,0.0
2050-02-18 04:00:00-08:00,0.0
2050-02-18 08:00:00-08:00,0.0
2050-02-18 12:00:00-08:00,0.0
2050-02-18 16:00:00-08:00,0.0
2050-02-18 20:00:00-08:00,0.0
2050-02-19 00:00:00-08:00,0.0
2050-02-19 04:00:00-08:00,0.0
2050-02-19 08:00:00-08:00,0.440438106635238
2050-02-19 12:00:00-08:00,0.8808762132547618
2050-02-19 16:00:00-08:00,1.3213143181338094
2050-02-19 20:00:00-08:00,1.842576222895714
2050-02-20 00:00:00-08:00,2.363838127657619
2050-02-20 04:00:00-08:00,2.8042762302166664
2050-02-20 08:00:00-08:00,3.6571286111690475
2050-02-20 12:00:00-08:00,4.509980992121429
2050-02-20 16:00:00-08:00,5.1782190873595235
2050-02-20 20:00:00-08:00,5.900071468311904
2050-02-21 00:00:00-08:00,6.635961944502381
2050-02-21 04:00:00-08:00,7.008747658788095
2050-02-21 08:00:00-08:00,8.008685754026189
2050-02-21 12:00:00-08:00,9.058871468311903
2050-02-21 16:00:00-08:00,9.58013337307381
2050-02-21 20:00:00-08:00,10.02057149799857
2050-02-22 00:00:00-08:00,10.512223878950952
2050-02-22 04:00:00-08:00,10.928355783712856
2050-02-22 08:00:00-08:00,11.507127212284285
2050-02-22 12:00:00-08:00,12.139065307522381
2050-02-22 16:00:00-08:00,12.139065307522381
2050-02-22 20:00:00-08:00,12.139065307522381
2050-02-23 00:00:00-08:00,12.139065307522381
2050-02-23 04:00:00-08:00,12.139065307522381
2050-02-23 08:00:00-08:00,12.139065307522381
2050-02-23 12:00:00-08:00,12.139065307522381
2050-02-23 16:00:00-08:00,12.139065307522381
2050-02-23 20:00:00-08:00,12.139065307522381
2050-02-24 00:00:00-08:00,12.139065307522381
2050-02-24 04:00:00-08:00,12.139065307522381
2050-02-24 08:00:00-08:00,12.139065307522381
2050-02-24 12:00:00-08:00,12.139065307522381
2050-02-24 16:00:00-08:00,12.139065307522381
2050-02-24 20:00:00-08:00,12.139065307522381
2050-02-25 00:00:00-08:00,12.139065307522381
2050-02-25 04:00:00-08:00,12.139339297998571
2050-02-25 08:00:00-08:00,12.139613288474763
2050-02-25 12:00:00-08:00,12.139887278950951
2050-02-25 16:00:00-08:00,12.140161269427143
2050-02-25 20:00:00-08:00,12.140435259903333
2050-02-26 00:00:00-08:00,12.140709250379523
2050-02-26 04:00:00-08:00,12.140941155141428
2050-02-26 08:00:00-08:00,11.701080158425714
2050-02-26 12:00:00-08:00,11.262063508949048
2050-02-26 16:00:00-08:00,10.8222025137
2050-02-26 20:00:00-08:00,10.301517718783808
2050-02-27 00:00:00-08:00,9.78083291878381
2050-02-27 04:00:00-08:00,9.340971920986666
2050-02-27 08:00:00-08:00,8.488696649708094
2050-02-27 12:00:00-08:00,7.63642138878
2050-02-27 16:00:00-08:00,6.96876039830381
2050-02-27 20:00:00-08:00,6.247485122113333
2050-02-28 00:00:00-08:00,5.512171750684762
2050-02-28 04:00:00-08:00,5.139916584018095
2050-02-28 08:00:00-08:00,4.14050907063381
2050-02-28 12:00:00-08:00,3.0909004726123808
2050-02-28 16:00:00-08:00,2.5702156823138096
2050-02-28 20:00:00-08:00,2.1303081160261903
2050-03-01 00:00:00-08:00,1.6392328398357143
2050-03-01 04:00:00-08:00,1.2236314826928574
2050-03-01 08:00:00-08:00,0.6454371588833333
2050-03-01 12:00:00-08:00,0.014076168407142856
2050-03-01 16:00:00-08:00,0.014653273169047621
2050-03-01 20:00:00-08:00,0.015219868407142859
2050-03-02 00:00:00-08:00,0.015750416026190477
2050-03-02 04:00:00-08:00,0.016280963645238095
2050-03-02 08:00:00-08:00,0.016554954121428572
2050-03-02 12:00:00-08:00,0.01682894459761905
2050-03-02 16:00:00-08:00,0.017102935073809524
2050-03-02 20:00:00-08:00,0.017376925550000002
2050-03-03 00:00:00-08:00,0.017650916026190476
2050-03-03 04:00:00-08:00,0.017924906502380954
2050-03-03 08:00:00-08:00,0.018198896978571428
2050-03-03 12:00:00-08:00,0.018472887454761906
2050-03-03 16:00:00-08:00,0.018746877930952383
2050-03-03 20:00:00-08:00,0.019020868407142857
2050-03-04 00:00:00-08:00,0.019294858883333335
2050-03-04 04:00:00-08:00,0.019294858883333335
2050-03-04 08:00:00-08:00,0.019294858883333335
2050-03-04 12:00:00-08:00,0.019294858883333335
2050-03-04 16:00:00-08:00,0.019252773169047617
2050-03-04 20:00:00-08:00,0.01925277316904762
2050-03-05 00:00:00-08:00,0.019252773169047617
2050-03-05 04:00:00-08:00,0.019294858883333335
2050-03-05 08:00:00-08:00,0.018991739440000002
2050-03-05 12:00:00-08:00,0.017844272773333336
2050-03-05 16:00:00-08:00,0.01754115361952381
2050-03-05 20:00:00-08:00,0.01723803425
2050-03-06 00:00:00-08:00,0.016934919964285717
2050-03-06 04:00:00-08:00,0.016631805678571428
2050-03-06 08:00:00-08:00,0.01633920895714286
2050-03-06 12:00:00-08:00,0.016046601932857143
2050-03-06 16:00:00-08:00,0.015743487647142857
2050-03-06 20:00:00-08:00,0.015440373361428571
2050-03-07 00:00:00-08:00,0.015137259075714287
2050-03-07 04:00:00-08:00,0.014880701932857142
2050-03-07 08:00:00-08:00,0.01638642960285714
2050-03-07 12:00:00-08:00,0.017845622862380953
2050-03-07 16:00:00-08:00,0.017799062217142857
2050-03-07 20:00:00-08:00,0.017799057215714283
2050-03-08 00:00:00-08:00,0.017752506609523808
2050-03-08 04:00:00-08:00,0.017752512896666666
2050-03-08 08:00:00-08:00,0.017705961854285718
2050-03-08 12:00:00-08:00,0.017659427766666666
2050-03-08 16:00:00-08:00,0.01761287560333333
2050-03-08 20:00:00-08:00,0.017537424710952383
2050-03-09 00:00:00-08:00,0.017537431561428573
2050-03-09 04:00:00-08:00,0.017498028416190477
2050-03-09 08:00:00-08:00,0.017997199844761908
2050-03-09 12:00:00-08:00,0.018496380816666665
2050-03-09 16:00:00-08:00,0.018752952740000002
2050-03-09 20:00:00-08:00,0.018752962353809525
2050-03-10 00:00:00-08:00,0.018752962353809525
2050-03-10 04:00:00-08:00,0.01875296235380952
2050-03-10 08:00:00-08:00,0.018752962353809525
2050-03-10 12:00:00-08:00,0.018752962353809525
2050-03-10 16:00:00-08:00,0.018752962353809525
2050-03-10 20:00:00-08:00,0.018752962353809525
2050-03-11 00:00:00-08:00,0.018752962353809525
2050-03-11 04:00:00-08:00,0.018752957591904762
2050-03-11 08:00:00-08:00,0.018752957591904762
2050-03-11 12:00:00-08:00,0.018752957591904762
2050-03-11 16:00:00-08:00,0.018795043306190477
2050-03-11 20:00:00-08:00,0.018795043306190477
2050-03-12 00:00:00-08:00,0.018795043306190477
2050-03-12 04:00:00-08:00,0.018795043306190477
2050-03-12 08:00:00-08:00,0.018795043306190477
2050-03-12 12:00:00-08:00,0.018795043306190477
2050-03-12 16:00:00-08:00,0.018795043306190477
2050-03-12 20:00:00-08:00,0.01879504330619048
2050-03-13 00:00:00-08:00,0.018795043306190477
2050-03-13 04:00:00-08:00,0.018795043306190477
2050-03-13 08:00:00-08:00,0.018784520830000002
2050-03-13 12:00:00-08:00,0.018773998306190476
2050-03-13 16:00:00-08:00,0.018773998306190476
2050-03-13 20:00:00-08:00,0.018773998306190476
2050-03-14 00:00:00-08:00,0.018773998306190476
2050-03-14 04:00:00-08:00,0.018773998306190476
2050-03-14 08:00:00-08:00,0.017011679258571426
2050-03-14 12:00:00-08:00,0.01524936021095238
2050-03-14 16:00:00-08:00,0.014992796869047618
2050-03-14 20:00:00-08:00,0.01473623370952381
2050-03-15 00:00:00-08:00,0.014479670029999999
2050-03-15 04:00:00-08:00,0.0142231066
2050-03-15 08:00:00-08:00,0.013966543356666665
2050-03-15 12:00:00-08:00,0.01370996315857143
2050-03-15 16:00:00-08:00,0.013453401036190476
2050-03-15 20:00:00-08:00,0.013194161452380952
2050-03-16 00:00:00-08:00,0.012895511744761903
2050-03-16 04:00:00-08:00,0.012404372244761906
2050-03-16 08:00:00-08:00,0.011905200816190478
2050-03-16 12:00:00-08:00,0.011406019844285714
2050-03-16 16:00:00-08:00,0.01114944792095238
2050-03-16 20:00:00-08:00,0.011149438307142857
2050-03-17 00:00:00-08:00,0.011149438307142857
2050-03-17 04:00:00-08:00,0.011149438307142857
2050-03-17 08:00:00-08:00,0.011149438307142857
2050-03-17 12:00:00-08:00,0.011149438307142857
2050-03-17 16:00:00-08:00,0.011149438307142856
2050-03-17 20:00:00-08:00,0.011149438307142857
2050-03-18 00:00:00-08:00,0.011149438307142857
2050-03-18 04:00:00-08:00,0.011149443069047619
2050-03-18 08:00:00-08:00,0.011149443069047619
2050-03-18 12:00:00-08:00,0.011149443069047619
2050-03-18 16:00:00-08:00,0.011107357354761904
2050-03-18 20:00:00-08:00,0.011107357354761904
2050-03-19 00:00:00-08:00,0.011107357354761904
2050-03-19 04:00:00-08:00,0.011107357354761904
2050-03-19 08:00:00-08:00,0.011107357354761906
2050-03-19 12:00:00-08:00,0.011107357354761906
2050-03-19 16:00:00-08:00,0.011065271640476191
2050-03-19 20:00:00-08:00,0.011023185926190476
2050-03-20 00:00:00-08:00,0.011023185926190476
2050-03-20 04:00:00-08:00,0.010981081164285714
2050-03-20 08:00:00-08:00,0.010938976402380953
2050-03-20 12:00:00-08:00,0.010938952592857142
2050-03-20 16:00:00-08:00,0.010664962116666668
2050-03-20 20:00:00-08:00,0.010622857354761905
2050-03-21 00:00:00-08:00,0.010622857354761905
2050-03-21 04:00:00-08:00,0.01058077164047619
2050-03-21 08:00:00-08:00,0.01058077164047619
2050-03-21 12:00:00-08:00,0.01058077164047619
2050-03-21 16:00:00-08:00,0.01058077164047619
2050-03-21 20:00:00-08:00,0.01058077164047619
2050-03-22 00:00:00-08:00,0.010580771640476192
2050-03-22 04:00:00-08:00,0.010580771640476192
2050-03-22 08:00:00-08:00,0.01058077164047619
2050-03-22 12:00:00-08:00,0.01058077164047619
2050-03-22 16:00:00-08:00,0.01058077164047619
2050-03-22 20:00:00-08:00,0.010622857354761905
2050-03-23 00:00:00-08:00,0.01066494306904762
2050-03-23 04:00:00-08:00,0.010938928571428572
2050-03-23 08:00:00-08:00,0.010938928571428572
2050-03-23 12:00:00-08:00,0.010938928571428572
2050-03-23 16:00:00-08:00,0.010938928571428572
2050-03-23 20:00:00-08:00,0.010938928571428572
2050-03-24 00:00:00-08:00,0.010938928571428572
2050-03-24 04:00:00-08:00,0.010938928571428572
2050-03-24 08:00:00-08:00,0.011195485714285714
2050-03-24 12:00:00-08:00,0.011452047623809523
2050-03-24 16:00:00-08:00,0.011708610021904762
2050-03-24 20:00:00-08:00,0.011925764517142858
2050-03-25 00:00:00-08:00,0.012182328904285713
2050-03-25 04:00:00-08:00,0.012438892380476189
2050-03-25 08:00:00-08:00,0.012695460266666667
2050-03-25 12:00:00-08:00,0.01295202675857143
2050-03-25 16:00:00-08:00,0.013250675148571428
2050-03-25 20:00:00-08:00,0.013507238138095238
2050-03-26 00:00:00-08:00,0.013763801279523808
2050-03-26 04:00:00-08:00,0.014020364606666665
2050-03-26 08:00:00-08:00,0.014991583654285715
2050-03-26 12:00:00-08:00,0.01596280270190476
2050-03-26 16:00:00-08:00,0.016261454875238095
2050-03-26 20:00:00-08:00,0.01652068820857143
2050-03-27 00:00:00-08:00,0.016737835827619046
2050-03-27 04:00:00-08:00,0.016997088208571428
2050-03-27 08:00:00-08:00,0.017295750113333334
2050-03-27 12:00:00-08:00,0.017552331065714286
2050-03-27 16:00:00-08:00,0.018082878684761907
2050-03-27 20:00:00-08:00,0.01838154058952381
2050-03-28 00:00:00-08:00,0.01859868820857143
2050-03-28 04:00:00-08:00,0.018583931065714283
2050-03-28 08:00:00-08:00,0.018566497732380952
2050-03-28 12:00:00-08:00,0.018549064399047615
2050-03-28 16:00:00-08:00,0.018531631065714288
2050-03-28 20:00:00-08:00,0.01825765661952381
2050-03-29 00:00:00-08:00,0.01798368217333333
2050-03-29 04:00:00-08:00,0.017709707726190477
2050-03-29 08:00:00-08:00,0.01743573605238095
2050-03-29 12:00:00-08:00,0.017161764316666668
2050-03-29 16:00:00-08:00,0.016887792571904762
2050-03-29 20:00:00-08:00,0.01661381812190476
2050-03-30 00:00:00-08:00,0.016339843678571428
2050-03-30 04:00:00-08:00,0.016065869225238096
2050-03-30 08:00:00-08:00,0.01579189976142857
2050-03-30 12:00:00-08:00,0.015517930763333333
2050-03-30 16:00:00-08:00,0.015243956305714287
2050-03-30 20:00:00-08:00,0.014969981847619046
2050-03-31 00:00:00-08:00,0.01469600738952381
2050-03-31 04:00:00-08:00,0.014422035728095237
2050-03-31 08:00:00-08:00,0.013891507142380952
2050-03-31 12:00:00-08:00,0.013360973626190476
2050-03-31 16:00:00-08:00,0.012830439591904764
2050-03-31 20:00:00-08:00,0.012339313575714286
2050-04-01 00:00:00-08:00,0.011808777652380953
2050-04-01 04:00:00-08:00,0.011278242573333333
2050-04-01 08:00:00-08:00,0.010747754835238096
2050-04-01 12:00:00-08:00,0.010217267724761905
2050-04-01 16:00:00-08:00,0.009686714572857143
2050-04-01 20:00:00-08:00,0.009156161107142857
2050-04-02 00:00:00-08:00,0.008625607489523809
2050-04-02 04:00:00-08:00,0.008095053686190476
2050-04-02 08:00:00-08:00,0.0068498441623809515
2050-04-02 12:00:00-08:00,0.005604634638571428
2050-04-02 16:00:00-08:00,0.005074077703333333
2050-04-02 20:00:00-08:00,0.004582939608095238
2050-04-03 00:00:00-08:00,0.004091801512857142
2050-04-03 04:00:00-08:00,0.003600663417619047
2050-04-03 08:00:00-08:00,0.003070115798571428
2050-04-03 12:00:00-08:00,0.0025395681795238093
2050-04-03 16:00:00-08:00,0.0020090205604761904
2050-04-03 20:00:00-08:00,0.0014784729414285716
2050-04-04 00:00:00-08:00,0.0009873348461904763
2050-04-04 04:00:00-08:00,0.0007701872271428571
2050-04-04 08:00:00-08:00,0.0005136300842857143
2050-04-04 12:00:00-08:00,0.0002570729414285714
2050-04-04 16:00:00-08:00,5.157985714285715e-07
2050-04-04 20:00:00-08:00,4.997685714285714e-07
2050-04-05 00:00:00-08:00,4.837385714285714e-07
2050-04-05 04:00:00-08:00,4.677095238095238e-07
2050-04-05 08:00:00-08:00,4.4890714285714284e-07
2050-04-05 12:00:00-08:00,4.301666666666666e-07
2050-04-05 16:00:00-08:00,4.114352380952381e-07
2050-04-05 20:00:00-08:00,3.954090476190476e-07
2050-04-06 00:00:00-08:00,3.793761904761905e-07
2050-04-06 04:00:00-08:00,3.6335333333333335e-07
2050-04-06 08:00:00-08:00,3.4234095238095237e-07
2050-04-06 12:00:00-08:00,3.208628571428571e-07
2050-04-06 16:00:00-08:00,3.048442857142857e-07
2050-04-06 20:00:00-08:00,2.8882619047619046e-07
2050-04-07 00:00:00-08:00,2.7280809523809523e-07
2050-04-07 04:00:00-08:00,2.5399333333333333e-07
2050-04-07 08:00:00-08:00,2.3495999999999998e-07
2050-04-07 12:00:00-08:00,2.160904761904762e-07
2050-04-07 16:00:00-08:00,1.972504761904762e-07
2050-04-07 20:00:00-08:00,1.7829523809523807e-07
2050-04-08 00:00:00-08:00,1.5935523809523808e-07
2050-04-08 04:00:00-08:00,1.4048190476190476e-07
2050-04-08 08:00:00-08:00,6.985761904761905e-08
2050-04-08 12:00:00-08:00,0.0
2050-04-08 16:00:00-08:00,0.0
2050-04-08 20:00:00-08:00,0.0
2050-04-09 00:00:00-08:00,0.0
2050-04-09 04:00:00-08:00,0.0
2050-04-09 08:00:00-08:00,0.0
2050-04-09 12:00:00-08:00,0.0
2050-04-09 16:00:00-08:00,0.0
2050-04-09 20:00:00-08:00,0.0
2050-04-10 00:00:00-08:00,0.0
